company_id,Y_primary,Y_MA_upper,Y_MA_lower,at_risk
179919-55,0.0,0.0,0.0,True
471832-39,1.0,1.0,1.0,True
268440-04,0.0,0.0,0.0,True
235067-14,0.0,0.0,0.0,True
235272-52,0.0,0.0,0.0,True
465085-00,,1.0,0.0,True
436010-32,0.0,0.0,0.0,True
221804-02,0.0,0.0,0.0,True
119154-07,0.0,0.0,0.0,True
230884-30,1.0,1.0,1.0,True
471456-28,0.0,0.0,0.0,True
483819-13,0.0,0.0,0.0,True
98662-78,0.0,0.0,0.0,True
434456-65,0.0,0.0,0.0,True
483573-88,0.0,0.0,0.0,True
265695-04,0.0,0.0,0.0,True
279573-31,0.0,0.0,0.0,True
112008-07,0.0,0.0,0.0,True
482024-62,0.0,0.0,0.0,True
437682-70,0.0,0.0,0.0,True
185994-10,0.0,0.0,0.0,True
467669-26,1.0,1.0,1.0,True
435491-83,0.0,0.0,0.0,True
436214-62,0.0,0.0,0.0,True
226987-93,1.0,1.0,1.0,True
467884-99,0.0,0.0,0.0,True
228072-25,0.0,0.0,0.0,True
226329-31,0.0,0.0,0.0,True
149862-97,0.0,0.0,0.0,True
166096-63,0.0,0.0,0.0,True
436472-83,0.0,0.0,0.0,True
265155-49,,1.0,0.0,True
459359-20,0.0,0.0,0.0,True
265162-96,1.0,1.0,1.0,True
435802-69,1.0,1.0,1.0,True
461811-79,0.0,0.0,0.0,True
233232-49,0.0,0.0,0.0,True
443194-48,0.0,0.0,0.0,True
454453-12,0.0,0.0,0.0,True
459228-52,0.0,0.0,0.0,True
481180-24,0.0,0.0,0.0,True
465144-94,0.0,0.0,0.0,True
471691-00,0.0,0.0,0.0,True
163284-94,0.0,0.0,0.0,True
231342-94,0.0,0.0,0.0,True
107823-43,0.0,0.0,0.0,True
434384-20,1.0,1.0,1.0,True
438853-06,0.0,0.0,0.0,True
60774-76,0.0,0.0,0.0,True
328670-02,,1.0,0.0,True
265826-35,0.0,0.0,0.0,True
469660-06,0.0,0.0,0.0,True
481739-23,0.0,0.0,0.0,True
482151-07,0.0,0.0,0.0,True
109791-91,0.0,0.0,0.0,True
462438-37,1.0,1.0,1.0,True
437297-05,0.0,0.0,0.0,True
65359-63,1.0,1.0,1.0,True
228763-00,0.0,0.0,0.0,True
114896-80,0.0,0.0,0.0,True
106811-29,0.0,0.0,0.0,True
174281-77,1.0,1.0,1.0,True
436326-40,0.0,0.0,0.0,True
454699-81,0.0,0.0,0.0,True
465583-33,0.0,0.0,0.0,True
235022-95,1.0,1.0,1.0,True
230626-45,1.0,1.0,1.0,True
471594-07,0.0,0.0,0.0,True
482845-69,0.0,0.0,0.0,True
277867-72,0.0,0.0,0.0,True
436159-36,0.0,0.0,0.0,True
434489-23,0.0,0.0,0.0,True
438080-95,0.0,0.0,0.0,True
267444-37,0.0,0.0,0.0,True
452780-11,0.0,0.0,0.0,True
459345-16,0.0,0.0,0.0,True
61504-30,,1.0,0.0,True
177276-70,0.0,0.0,0.0,True
436292-02,0.0,0.0,0.0,True
267073-66,,1.0,0.0,True
469509-94,1.0,1.0,1.0,True
471965-32,0.0,0.0,0.0,True
342998-38,0.0,0.0,0.0,True
399652-57,0.0,0.0,0.0,True
434532-70,0.0,0.0,0.0,True
231137-92,0.0,0.0,0.0,True
157761-28,0.0,0.0,0.0,True
471803-32,0.0,0.0,0.0,True
169563-70,1.0,1.0,1.0,True
161706-79,1.0,1.0,1.0,True
465600-79,0.0,0.0,0.0,True
228618-73,0.0,0.0,0.0,True
342710-29,0.0,0.0,0.0,True
122297-59,0.0,0.0,0.0,True
223784-92,0.0,0.0,0.0,True
455040-37,0.0,0.0,0.0,True
436364-83,0.0,0.0,0.0,True
435300-31,0.0,0.0,0.0,True
58187-80,0.0,0.0,0.0,True
439809-94,0.0,0.0,0.0,True
432662-23,0.0,0.0,0.0,True
481807-00,0.0,0.0,0.0,True
233445-88,0.0,0.0,0.0,True
469880-92,0.0,0.0,0.0,True
164355-31,1.0,1.0,1.0,True
185363-56,0.0,0.0,0.0,True
268828-93,0.0,0.0,0.0,True
442706-68,0.0,0.0,0.0,True
464200-93,0.0,0.0,0.0,True
482620-06,0.0,0.0,0.0,True
167590-63,0.0,0.0,0.0,True
458390-44,1.0,1.0,1.0,True
227991-16,0.0,0.0,0.0,True
432667-36,0.0,0.0,0.0,True
431390-89,0.0,0.0,0.0,True
439413-40,0.0,0.0,0.0,True
482476-60,0.0,0.0,0.0,True
416642-23,0.0,0.0,0.0,True
167589-19,0.0,0.0,0.0,True
62296-21,0.0,0.0,0.0,True
442689-58,0.0,0.0,0.0,True
343380-79,0.0,0.0,0.0,True
343172-89,0.0,0.0,0.0,True
102469-06,1.0,1.0,1.0,True
439698-88,0.0,0.0,0.0,True
90805-33,0.0,0.0,0.0,True
231357-97,1.0,1.0,1.0,True
227019-16,0.0,0.0,0.0,True
458226-28,0.0,0.0,0.0,True
433625-14,0.0,0.0,0.0,True
123116-86,0.0,0.0,0.0,True
432971-74,0.0,0.0,0.0,True
437169-88,0.0,0.0,0.0,True
458541-46,0.0,0.0,0.0,True
182730-97,0.0,0.0,0.0,True
248208-13,0.0,0.0,0.0,True
277586-20,0.0,0.0,0.0,True
459246-16,0.0,0.0,0.0,True
462672-64,0.0,0.0,0.0,True
57181-51,0.0,0.0,0.0,True
117614-26,0.0,0.0,0.0,True
416525-23,,1.0,0.0,True
469875-79,0.0,0.0,0.0,True
463499-20,0.0,0.0,0.0,True
100700-83,0.0,0.0,0.0,True
268266-97,0.0,0.0,0.0,True
468950-59,0.0,0.0,0.0,True
58440-16,0.0,0.0,0.0,True
399219-22,0.0,0.0,0.0,True
459565-21,1.0,1.0,1.0,True
267495-13,0.0,0.0,0.0,True
436330-36,0.0,0.0,0.0,True
342187-12,0.0,0.0,0.0,True
399530-62,0.0,0.0,0.0,True
432805-24,0.0,0.0,0.0,True
469595-53,0.0,0.0,0.0,True
225255-61,0.0,0.0,0.0,True
109791-01,0.0,0.0,0.0,True
234603-46,1.0,1.0,1.0,True
264634-57,0.0,0.0,0.0,True
100325-26,1.0,1.0,1.0,True
111570-76,1.0,1.0,1.0,True
58656-07,1.0,1.0,1.0,True
463353-22,0.0,0.0,0.0,True
436820-95,0.0,0.0,0.0,True
264812-86,,1.0,0.0,True
436244-32,1.0,1.0,1.0,True
230583-88,1.0,1.0,1.0,True
462443-41,0.0,0.0,0.0,True
467198-38,1.0,1.0,1.0,True
163058-95,0.0,0.0,0.0,True
454917-61,0.0,0.0,0.0,True
184222-18,0.0,0.0,0.0,True
267466-06,1.0,1.0,1.0,True
399208-69,0.0,0.0,0.0,True
435341-08,0.0,0.0,0.0,True
481267-90,0.0,0.0,0.0,True
469821-79,0.0,0.0,0.0,True
226802-62,0.0,0.0,0.0,True
156315-07,0.0,0.0,0.0,True
226245-16,0.0,0.0,0.0,True
437540-50,0.0,0.0,0.0,True
187835-86,1.0,1.0,1.0,True
453434-23,0.0,0.0,0.0,True
465214-96,0.0,0.0,0.0,True
121817-44,0.0,0.0,0.0,True
277644-16,,1.0,0.0,True
277891-57,0.0,0.0,0.0,True
472447-63,0.0,0.0,0.0,True
167152-15,1.0,1.0,1.0,True
110034-82,0.0,0.0,0.0,True
265126-51,1.0,1.0,1.0,True
310401-37,0.0,0.0,0.0,True
264792-79,0.0,0.0,0.0,True
469154-98,0.0,0.0,0.0,True
483849-01,0.0,0.0,0.0,True
438175-09,0.0,0.0,0.0,True
266981-68,0.0,0.0,0.0,True
459822-07,0.0,0.0,0.0,True
232315-93,0.0,0.0,0.0,True
178331-50,0.0,0.0,0.0,True
264972-43,0.0,0.0,0.0,True
226985-32,0.0,0.0,0.0,True
483389-83,0.0,0.0,0.0,True
464332-60,0.0,0.0,0.0,True
460284-40,0.0,0.0,0.0,True
463266-19,0.0,0.0,0.0,True
266054-14,1.0,1.0,1.0,True
61252-21,0.0,0.0,0.0,True
277364-17,,1.0,0.0,True
229780-00,1.0,1.0,1.0,True
223472-71,0.0,0.0,0.0,True
186005-26,1.0,1.0,1.0,True
465899-86,1.0,1.0,1.0,True
343673-20,0.0,0.0,0.0,True
97725-52,0.0,0.0,0.0,True
111571-57,0.0,0.0,0.0,True
186316-48,1.0,1.0,1.0,True
465155-92,0.0,0.0,0.0,True
471360-61,0.0,0.0,0.0,True
265997-26,1.0,1.0,1.0,True
437735-89,0.0,0.0,0.0,True
231948-10,1.0,1.0,1.0,True
436840-30,0.0,0.0,0.0,True
56340-73,0.0,0.0,0.0,True
434489-68,0.0,0.0,0.0,True
232022-62,1.0,1.0,1.0,True
433649-17,0.0,0.0,0.0,True
433629-55,0.0,0.0,0.0,True
113702-14,0.0,0.0,0.0,True
435715-84,0.0,0.0,0.0,True
467561-08,0.0,0.0,0.0,True
469468-09,1.0,1.0,1.0,True
232990-93,,1.0,0.0,True
482691-79,,1.0,0.0,True
168114-52,0.0,0.0,0.0,True
483868-99,0.0,0.0,0.0,True
167870-62,0.0,0.0,0.0,True
64698-76,0.0,0.0,0.0,True
279825-49,0.0,0.0,0.0,True
233924-59,1.0,1.0,1.0,True
245868-13,0.0,0.0,0.0,True
267488-47,0.0,0.0,0.0,True
437936-68,0.0,0.0,0.0,True
186214-96,0.0,0.0,0.0,True
462062-17,0.0,0.0,0.0,True
227529-64,0.0,0.0,0.0,True
231484-33,0.0,0.0,0.0,True
264850-48,0.0,0.0,0.0,True
439060-96,0.0,0.0,0.0,True
173784-61,1.0,1.0,1.0,True
399499-03,0.0,0.0,0.0,True
466819-12,0.0,0.0,0.0,True
266704-57,1.0,1.0,1.0,True
267721-30,0.0,0.0,0.0,True
181198-81,1.0,1.0,1.0,True
436804-12,0.0,0.0,0.0,True
439815-88,0.0,0.0,0.0,True
460127-80,0.0,0.0,0.0,True
231917-41,1.0,1.0,1.0,True
185137-03,0.0,0.0,0.0,True
169656-22,0.0,0.0,0.0,True
464433-40,0.0,0.0,0.0,True
99545-23,0.0,0.0,0.0,True
435100-42,0.0,0.0,0.0,True
442410-49,0.0,0.0,0.0,True
167174-20,0.0,0.0,0.0,True
96741-28,1.0,1.0,1.0,True
436439-89,1.0,1.0,1.0,True
174304-90,1.0,1.0,1.0,True
267525-82,0.0,0.0,0.0,True
234610-48,1.0,1.0,1.0,True
231440-68,0.0,0.0,0.0,True
277242-22,0.0,0.0,0.0,True
169520-59,0.0,0.0,0.0,True
438617-35,0.0,0.0,0.0,True
59977-45,0.0,0.0,0.0,True
434698-84,0.0,0.0,0.0,True
279104-05,0.0,0.0,0.0,True
453347-83,0.0,0.0,0.0,True
264716-83,0.0,0.0,0.0,True
268480-45,0.0,0.0,0.0,True
470984-86,0.0,0.0,0.0,True
437215-60,0.0,0.0,0.0,True
431264-62,0.0,0.0,0.0,True
481284-10,0.0,0.0,0.0,True
108940-87,0.0,0.0,0.0,True
225264-88,0.0,0.0,0.0,True
433136-26,0.0,0.0,0.0,True
87732-01,0.0,0.0,0.0,True
279732-16,0.0,0.0,0.0,True
231555-70,0.0,0.0,0.0,True
268393-78,0.0,0.0,0.0,True
230455-36,0.0,0.0,0.0,True
263208-25,0.0,0.0,0.0,True
470801-89,0.0,0.0,0.0,True
183219-49,1.0,1.0,1.0,True
119502-10,1.0,1.0,1.0,True
437809-24,0.0,0.0,0.0,True
99414-55,0.0,0.0,0.0,True
226051-30,1.0,1.0,1.0,True
156260-98,0.0,0.0,0.0,True
186432-13,1.0,1.0,1.0,True
469564-75,0.0,0.0,0.0,True
436512-88,0.0,0.0,0.0,True
234116-74,0.0,0.0,0.0,True
147890-17,1.0,1.0,1.0,True
431196-13,0.0,0.0,0.0,True
442937-08,0.0,0.0,0.0,True
469833-76,0.0,0.0,0.0,True
277878-70,1.0,1.0,1.0,True
458620-84,0.0,0.0,0.0,True
458226-19,0.0,0.0,0.0,True
58950-82,0.0,0.0,0.0,True
471913-03,0.0,0.0,0.0,True
436604-14,0.0,0.0,0.0,True
233489-53,0.0,0.0,0.0,True
295630-39,0.0,0.0,0.0,True
123732-64,1.0,1.0,1.0,True
407205-28,0.0,0.0,0.0,True
435331-99,0.0,0.0,0.0,True
436329-19,0.0,0.0,0.0,True
111209-50,1.0,1.0,1.0,True
458061-49,0.0,0.0,0.0,True
439338-16,1.0,1.0,1.0,True
182978-65,0.0,0.0,0.0,True
437865-49,0.0,0.0,0.0,True
267294-43,0.0,0.0,0.0,True
108337-78,0.0,0.0,0.0,True
435754-63,0.0,0.0,0.0,True
58168-99,0.0,0.0,0.0,True
172388-08,0.0,0.0,0.0,True
437730-22,0.0,0.0,0.0,True
343173-79,0.0,0.0,0.0,True
437490-46,0.0,0.0,0.0,True
327229-39,0.0,0.0,0.0,True
470477-62,0.0,0.0,0.0,True
467260-75,0.0,0.0,0.0,True
265086-01,0.0,0.0,0.0,True
437064-76,0.0,0.0,0.0,True
454771-99,0.0,0.0,0.0,True
267832-99,0.0,0.0,0.0,True
264450-34,0.0,0.0,0.0,True
459254-44,0.0,0.0,0.0,True
454868-20,0.0,0.0,0.0,True
431649-37,0.0,0.0,0.0,True
321279-76,0.0,0.0,0.0,True
459458-74,0.0,0.0,0.0,True
435657-52,0.0,0.0,0.0,True
462198-52,0.0,0.0,0.0,True
435409-39,0.0,0.0,0.0,True
336990-34,0.0,0.0,0.0,True
454251-70,0.0,0.0,0.0,True
484237-72,0.0,0.0,0.0,True
99641-62,0.0,0.0,0.0,True
266059-45,1.0,1.0,1.0,True
434172-34,1.0,1.0,1.0,True
452813-23,0.0,0.0,0.0,True
170078-86,0.0,0.0,0.0,True
454303-09,1.0,1.0,1.0,True
168427-63,1.0,1.0,1.0,True
322809-67,1.0,1.0,1.0,True
435793-15,0.0,0.0,0.0,True
452803-78,0.0,0.0,0.0,True
438577-48,0.0,0.0,0.0,True
234073-36,0.0,0.0,0.0,True
314649-37,0.0,0.0,0.0,True
266351-23,0.0,0.0,0.0,True
437008-87,0.0,0.0,0.0,True
265910-77,0.0,0.0,0.0,True
171363-07,1.0,1.0,1.0,True
432923-41,0.0,0.0,0.0,True
162961-03,0.0,0.0,0.0,True
454424-50,0.0,0.0,0.0,True
232472-89,,1.0,0.0,True
235290-52,0.0,0.0,0.0,True
403982-38,1.0,1.0,1.0,True
234984-61,0.0,0.0,0.0,True
467586-28,0.0,0.0,0.0,True
229512-79,0.0,0.0,0.0,True
468040-06,0.0,0.0,0.0,True
461875-87,0.0,0.0,0.0,True
471553-12,0.0,0.0,0.0,True
267434-20,0.0,0.0,0.0,True
57257-47,0.0,0.0,0.0,True
436658-14,0.0,0.0,0.0,True
168567-49,0.0,0.0,0.0,True
357419-89,0.0,0.0,0.0,True
267340-69,0.0,0.0,0.0,True
267813-91,0.0,0.0,0.0,True
231497-11,0.0,0.0,0.0,True
232802-47,1.0,1.0,1.0,True
225536-05,0.0,0.0,0.0,True
266086-63,1.0,1.0,1.0,True
471356-29,0.0,0.0,0.0,True
170835-94,,1.0,0.0,True
268267-15,0.0,0.0,0.0,True
172357-30,0.0,0.0,0.0,True
459716-86,0.0,0.0,0.0,True
181640-53,1.0,1.0,1.0,True
465161-14,0.0,0.0,0.0,True
267905-26,0.0,0.0,0.0,True
436167-19,0.0,0.0,0.0,True
229547-80,1.0,1.0,1.0,True
463922-47,0.0,0.0,0.0,True
158499-01,0.0,0.0,0.0,True
357420-07,1.0,1.0,1.0,True
155328-31,0.0,0.0,0.0,True
187861-51,0.0,0.0,0.0,True
182055-43,0.0,0.0,0.0,True
442587-97,0.0,0.0,0.0,True
125784-91,1.0,1.0,1.0,True
179654-77,1.0,1.0,1.0,True
267044-41,0.0,0.0,0.0,True
268792-75,0.0,0.0,0.0,True
117613-99,1.0,1.0,1.0,True
268099-57,0.0,0.0,0.0,True
459746-02,0.0,0.0,0.0,True
57184-75,0.0,0.0,0.0,True
460171-45,0.0,0.0,0.0,True
438660-37,0.0,0.0,0.0,True
434490-67,0.0,0.0,0.0,True
339776-47,0.0,0.0,0.0,True
482324-14,0.0,0.0,0.0,True
160178-23,0.0,0.0,0.0,True
399541-33,0.0,0.0,0.0,True
58381-30,0.0,0.0,0.0,True
266772-16,0.0,0.0,0.0,True
161746-57,0.0,0.0,0.0,True
472266-19,0.0,0.0,0.0,True
481207-96,0.0,0.0,0.0,True
234394-57,,1.0,0.0,True
342109-81,0.0,0.0,0.0,True
442795-15,0.0,0.0,0.0,True
462639-97,0.0,0.0,0.0,True
434235-61,0.0,0.0,0.0,True
166279-06,0.0,0.0,0.0,True
435705-04,0.0,0.0,0.0,True
433911-07,0.0,0.0,0.0,True
465542-20,0.0,0.0,0.0,True
438561-10,0.0,0.0,0.0,True
454902-85,1.0,1.0,1.0,True
268456-15,0.0,0.0,0.0,True
436781-62,1.0,1.0,1.0,True
481834-90,0.0,0.0,0.0,True
465899-95,0.0,0.0,0.0,True
181341-46,1.0,1.0,1.0,True
416539-81,0.0,0.0,0.0,True
62326-99,1.0,1.0,1.0,True
221501-35,0.0,0.0,0.0,True
433647-10,0.0,0.0,0.0,True
221732-20,0.0,0.0,0.0,True
469834-75,1.0,1.0,1.0,True
222753-16,1.0,1.0,1.0,True
442250-74,0.0,0.0,0.0,True
231519-16,0.0,0.0,0.0,True
340894-09,0.0,0.0,0.0,True
435376-90,0.0,0.0,0.0,True
434632-06,0.0,0.0,0.0,True
454486-33,0.0,0.0,0.0,True
101848-51,0.0,0.0,0.0,True
454327-93,0.0,0.0,0.0,True
459163-45,0.0,0.0,0.0,True
484227-73,0.0,0.0,0.0,True
432754-48,0.0,0.0,0.0,True
264875-05,1.0,1.0,1.0,True
268275-61,0.0,0.0,0.0,True
233552-08,0.0,0.0,0.0,True
224478-10,0.0,0.0,0.0,True
463162-69,0.0,0.0,0.0,True
58760-83,0.0,0.0,0.0,True
481430-17,0.0,0.0,0.0,True
433006-03,0.0,0.0,0.0,True
459998-65,0.0,0.0,0.0,True
343178-74,0.0,0.0,0.0,True
399053-17,0.0,0.0,0.0,True
108660-43,1.0,1.0,1.0,True
226360-72,0.0,0.0,0.0,True
233695-90,0.0,0.0,0.0,True
267724-90,0.0,0.0,0.0,True
436825-63,0.0,0.0,0.0,True
462689-11,0.0,0.0,0.0,True
157296-16,1.0,1.0,1.0,True
66073-24,1.0,1.0,1.0,True
111483-91,0.0,0.0,0.0,True
225808-84,,1.0,0.0,True
469580-05,0.0,0.0,0.0,True
265700-26,0.0,0.0,0.0,True
461813-95,0.0,0.0,0.0,True
227820-70,0.0,0.0,0.0,True
439246-18,0.0,0.0,0.0,True
265169-98,0.0,0.0,0.0,True
342145-63,0.0,0.0,0.0,True
159078-61,0.0,0.0,0.0,True
233300-62,0.0,0.0,0.0,True
235316-44,0.0,0.0,0.0,True
343025-83,0.0,0.0,0.0,True
432994-42,0.0,0.0,0.0,True
156133-54,0.0,0.0,0.0,True
280341-64,0.0,0.0,0.0,True
483259-78,0.0,0.0,0.0,True
98162-38,1.0,1.0,1.0,True
187852-15,0.0,0.0,0.0,True
287638-48,0.0,0.0,0.0,True
61500-34,0.0,0.0,0.0,True
232175-53,0.0,0.0,0.0,True
186145-66,0.0,0.0,0.0,True
342121-42,0.0,0.0,0.0,True
472162-33,0.0,0.0,0.0,True
471744-19,0.0,0.0,0.0,True
399508-66,0.0,0.0,0.0,True
267531-40,0.0,0.0,0.0,True
107227-54,0.0,0.0,0.0,True
436931-65,0.0,0.0,0.0,True
366559-93,0.0,0.0,0.0,True
431262-37,0.0,0.0,0.0,True
455243-23,1.0,1.0,1.0,True
85541-86,1.0,1.0,1.0,True
339759-55,1.0,1.0,1.0,True
223469-38,1.0,1.0,1.0,True
231785-83,0.0,0.0,0.0,True
279374-50,0.0,0.0,0.0,True
167528-71,0.0,0.0,0.0,True
416620-54,0.0,0.0,0.0,True
466463-44,0.0,0.0,0.0,True
233990-29,0.0,0.0,0.0,True
484371-37,1.0,1.0,1.0,True
56926-54,0.0,0.0,0.0,True
232244-38,0.0,0.0,0.0,True
431392-69,0.0,0.0,0.0,True
113143-51,0.0,0.0,0.0,True
167506-39,0.0,0.0,0.0,True
229955-77,1.0,1.0,1.0,True
106812-64,0.0,0.0,0.0,True
157488-22,,1.0,0.0,True
127230-58,0.0,0.0,0.0,True
56232-46,0.0,0.0,0.0,True
277485-67,0.0,0.0,0.0,True
469481-50,0.0,0.0,0.0,True
463990-42,0.0,0.0,0.0,True
236128-33,0.0,0.0,0.0,True
109240-39,0.0,0.0,0.0,True
434395-27,0.0,0.0,0.0,True
472246-84,0.0,0.0,0.0,True
169966-45,0.0,0.0,0.0,True
466597-81,0.0,0.0,0.0,True
443306-53,0.0,0.0,0.0,True
106813-45,0.0,0.0,0.0,True
277920-19,0.0,0.0,0.0,True
178808-14,1.0,1.0,1.0,True
454705-21,0.0,0.0,0.0,True
466581-97,0.0,0.0,0.0,True
327305-80,,1.0,0.0,True
126331-48,0.0,0.0,0.0,True
483846-49,0.0,0.0,0.0,True
98940-52,0.0,0.0,0.0,True
178701-40,0.0,0.0,0.0,True
464257-81,0.0,0.0,0.0,True
167108-77,0.0,0.0,0.0,True
431202-70,1.0,1.0,1.0,True
466989-49,0.0,0.0,0.0,True
435870-91,0.0,0.0,0.0,True
438122-08,0.0,0.0,0.0,True
265708-54,0.0,0.0,0.0,True
453349-18,0.0,0.0,0.0,True
437062-60,0.0,0.0,0.0,True
180955-54,0.0,0.0,0.0,True
439156-81,1.0,1.0,1.0,True
186306-58,1.0,1.0,1.0,True
264541-42,0.0,0.0,0.0,True
171704-17,0.0,0.0,0.0,True
343293-13,0.0,0.0,0.0,True
462187-09,0.0,0.0,0.0,True
328128-31,0.0,0.0,0.0,True
312755-68,0.0,0.0,0.0,True
458665-30,0.0,0.0,0.0,True
416559-52,0.0,0.0,0.0,True
442218-79,0.0,0.0,0.0,True
471449-62,0.0,0.0,0.0,True
484016-41,0.0,0.0,0.0,True
233232-22,0.0,0.0,0.0,True
223366-33,0.0,0.0,0.0,True
464255-20,0.0,0.0,0.0,True
438732-91,0.0,0.0,0.0,True
277131-43,1.0,1.0,1.0,True
170952-22,0.0,0.0,0.0,True
445875-58,1.0,1.0,1.0,True
463927-60,0.0,0.0,0.0,True
224334-10,0.0,0.0,0.0,True
442342-90,0.0,0.0,0.0,True
162487-81,0.0,0.0,0.0,True
327510-64,1.0,1.0,1.0,True
172656-37,,1.0,0.0,True
184042-18,0.0,0.0,0.0,True
484365-07,0.0,0.0,0.0,True
435926-53,0.0,0.0,0.0,True
438197-05,0.0,0.0,0.0,True
435925-81,0.0,0.0,0.0,True
434540-62,0.0,0.0,0.0,True
439480-54,0.0,0.0,0.0,True
234901-18,0.0,0.0,0.0,True
231347-98,0.0,0.0,0.0,True
97868-44,0.0,0.0,0.0,True
459659-35,0.0,0.0,0.0,True
481980-79,0.0,0.0,0.0,True
178186-51,1.0,1.0,1.0,True
167175-82,0.0,0.0,0.0,True
432492-76,0.0,0.0,0.0,True
484118-11,0.0,0.0,0.0,True
232092-28,,1.0,0.0,True
373897-81,0.0,0.0,0.0,True
439855-48,0.0,0.0,0.0,True
466597-27,1.0,1.0,1.0,True
466863-22,0.0,0.0,0.0,True
432597-34,0.0,0.0,0.0,True
482762-08,0.0,0.0,0.0,True
121056-85,1.0,1.0,1.0,True
404004-25,0.0,0.0,0.0,True
433087-48,0.0,0.0,0.0,True
469355-95,0.0,0.0,0.0,True
265342-33,0.0,0.0,0.0,True
123562-63,0.0,0.0,0.0,True
151122-97,1.0,1.0,1.0,True
64701-37,0.0,0.0,0.0,True
464023-72,0.0,0.0,0.0,True
483524-38,0.0,0.0,0.0,True
150733-27,0.0,0.0,0.0,True
442899-10,0.0,0.0,0.0,True
469996-57,0.0,0.0,0.0,True
225900-19,0.0,0.0,0.0,True
171265-96,1.0,1.0,1.0,True
436381-30,0.0,0.0,0.0,True
482406-04,0.0,0.0,0.0,True
432885-88,0.0,0.0,0.0,True
225899-02,1.0,1.0,1.0,True
436144-06,0.0,0.0,0.0,True
232624-09,0.0,0.0,0.0,True
443278-90,0.0,0.0,0.0,True
458218-36,0.0,0.0,0.0,True
223065-82,1.0,1.0,1.0,True
465144-49,0.0,0.0,0.0,True
462915-19,0.0,0.0,0.0,True
146788-30,1.0,1.0,1.0,True
227037-88,1.0,1.0,1.0,True
230582-44,0.0,0.0,0.0,True
433249-03,0.0,0.0,0.0,True
482342-05,0.0,0.0,0.0,True
338675-05,0.0,0.0,0.0,True
117444-88,0.0,0.0,0.0,True
465546-25,1.0,1.0,1.0,True
264473-20,0.0,0.0,0.0,True
399126-07,0.0,0.0,0.0,True
464329-54,0.0,0.0,0.0,True
186449-77,0.0,0.0,0.0,True
340849-54,0.0,0.0,0.0,True
432802-18,0.0,0.0,0.0,True
279482-77,1.0,1.0,1.0,True
482792-23,1.0,1.0,1.0,True
228438-37,1.0,1.0,1.0,True
154645-39,1.0,1.0,1.0,True
227643-40,1.0,1.0,1.0,True
227188-72,1.0,1.0,1.0,True
462216-97,0.0,0.0,0.0,True
454891-42,0.0,0.0,0.0,True
454681-18,0.0,0.0,0.0,True
432964-99,0.0,0.0,0.0,True
109837-18,0.0,0.0,0.0,True
229660-48,0.0,0.0,0.0,True
431629-03,0.0,0.0,0.0,True
227275-66,1.0,1.0,1.0,True
459951-04,0.0,0.0,0.0,True
463008-34,0.0,0.0,0.0,True
435321-91,0.0,0.0,0.0,True
434983-96,0.0,0.0,0.0,True
264505-69,0.0,0.0,0.0,True
436833-37,1.0,1.0,1.0,True
437277-70,1.0,1.0,1.0,True
279842-23,0.0,0.0,0.0,True
438426-19,0.0,0.0,0.0,True
399444-76,1.0,1.0,1.0,True
462222-46,0.0,0.0,0.0,True
438730-93,0.0,0.0,0.0,True
140773-78,1.0,1.0,1.0,True
277791-94,0.0,0.0,0.0,True
454978-00,1.0,1.0,1.0,True
162515-80,0.0,0.0,0.0,True
462100-33,0.0,0.0,0.0,True
118208-89,0.0,0.0,0.0,True
266630-50,1.0,1.0,1.0,True
103344-49,0.0,0.0,0.0,True
464227-57,0.0,0.0,0.0,True
465592-33,0.0,0.0,0.0,True
266670-01,0.0,0.0,0.0,True
267582-88,0.0,0.0,0.0,True
231992-83,0.0,0.0,0.0,True
463938-40,0.0,0.0,0.0,True
58923-55,0.0,0.0,0.0,True
265713-22,0.0,0.0,0.0,True
279984-88,0.0,0.0,0.0,True
465795-28,0.0,0.0,0.0,True
340802-92,0.0,0.0,0.0,True
482786-20,0.0,0.0,0.0,True
229798-09,0.0,0.0,0.0,True
482500-54,,1.0,0.0,True
438493-24,0.0,0.0,0.0,True
458772-13,0.0,0.0,0.0,True
469754-29,0.0,0.0,0.0,True
384719-14,0.0,0.0,0.0,True
327547-99,0.0,0.0,0.0,True
343027-45,0.0,0.0,0.0,True
128311-84,0.0,0.0,0.0,True
399655-81,1.0,1.0,1.0,True
466957-63,0.0,0.0,0.0,True
61983-46,0.0,0.0,0.0,True
416576-89,0.0,0.0,0.0,True
161814-34,1.0,1.0,1.0,True
439298-83,0.0,0.0,0.0,True
228890-26,1.0,1.0,1.0,True
442682-20,0.0,0.0,0.0,True
459114-40,1.0,1.0,1.0,True
223914-61,1.0,1.0,1.0,True
458131-24,0.0,0.0,0.0,True
268100-47,0.0,0.0,0.0,True
327447-19,0.0,0.0,0.0,True
433416-70,1.0,1.0,1.0,True
231231-61,0.0,0.0,0.0,True
327387-61,0.0,0.0,0.0,True
472379-14,0.0,0.0,0.0,True
233492-59,1.0,1.0,1.0,True
459514-36,1.0,1.0,1.0,True
471017-35,0.0,0.0,0.0,True
472166-83,0.0,0.0,0.0,True
442452-79,0.0,0.0,0.0,True
340738-57,1.0,1.0,1.0,True
437764-78,1.0,1.0,1.0,True
168418-90,0.0,0.0,0.0,True
170391-07,0.0,0.0,0.0,True
170974-45,0.0,0.0,0.0,True
