CompanyID,baseline,2.0yr,2.5yr,3.0yr,3.9yr
459438-22,Early Stage VC,,,,
459438-58,Early Stage VC,,,,
459438-85,Early Stage VC,,,,
459438-94,Early Stage VC,,,,
459439-12,Early Stage VC,,,,
459439-93,Early Stage VC,,,,
459440-29,Early Stage VC,,,,
459443-26,Early Stage VC,,,,
459447-40,Early Stage VC,,,,
459449-65,Early Stage VC,,,,
459450-01,Early Stage VC,,,,
459453-34,Early Stage VC,,,,
459453-97,Early Stage VC,,,,
459454-06,Early Stage VC,,,,
459454-42,Early Stage VC,,,,
459456-94,Early Stage VC,,,,
459457-12,Early Stage VC,,,,
459458-47,Early Stage VC,,,,
459458-56,Early Stage VC,,,,
459458-65,Early Stage VC,,,,
459458-74,Early Stage VC,,,,
459462-25,Early Stage VC,,,,
459463-78,Early Stage VC,,,,
459464-32,Early Stage VC,,,,
459467-11,Early Stage VC,,,,
459467-29,Early Stage VC,,,,
459478-72,Early Stage VC,,,,
459478-90,Early Stage VC,,,,
459479-17,Early Stage VC,,,,
459482-32,Early Stage VC,,,,
459482-59,Early Stage VC,,,,
459482-68,Early Stage VC,,,,
459486-64,Early Stage VC,,,,
459489-25,Early Stage VC,,,,
459491-86,Early Stage VC,,,,
459493-84,Early Stage VC,,,,
459494-65,Early Stage VC,,,,
459495-46,Early Stage VC,,,,
459503-47,Early Stage VC,,,,
459504-28,Early Stage VC,,,,
459504-73,Early Stage VC,,,,
459505-00,Early Stage VC,,,,
459505-81,Early Stage VC,,,,
459508-15,Early Stage VC,,,,
459508-42,Early Stage VC,,,,
459509-95,Early Stage VC,,,,
459511-21,Early Stage VC,,,,
459512-92,Early Stage VC,,,,
459513-01,Early Stage VC,,,,
459514-00,Early Stage VC,,,,
459514-09,Early Stage VC,,,,
459514-36,Early Stage VC,,,,
459514-81,Early Stage VC,,,,
459515-53,Early Stage VC,,,,
459515-89,Early Stage VC,,,,
459516-16,Early Stage VC,,,,
459516-61,Early Stage VC,,,,
459516-88,Early Stage VC,,,,
459518-77,Early Stage VC,,,,
459519-40,Early Stage VC,,,,
459519-94,Early Stage VC,,,,
459521-29,Early Stage VC,,,,
459523-72,Early Stage VC,,,,
459529-66,Early Stage VC,,,,
459531-01,Early Stage VC,,,,
459532-36,Early Stage VC,,,,
459532-72,Early Stage VC,,,,
459533-98,Early Stage VC,,,,
459535-24,Early Stage VC,,,,
459536-23,Early Stage VC,,,,
459536-50,Early Stage VC,,,,
459536-95,Early Stage VC,,,,
459537-31,Early Stage VC,,,,
459537-76,Early Stage VC,,,,
459537-94,Early Stage VC,,,,
459538-03,Early Stage VC,,,,
459538-12,Early Stage VC,,,,
459538-57,Early Stage VC,,,,
459539-11,Early Stage VC,,,,
459539-29,Early Stage VC,,,,
459539-47,Early Stage VC,,,,
459539-92,Early Stage VC,,,,
459541-09,Early Stage VC,,,,
459541-27,Early Stage VC,,,,
459541-36,Early Stage VC,,,,
459541-99,Early Stage VC,,,,
459543-52,Early Stage VC,,,,
459544-60,Early Stage VC,,,,
459545-50,Early Stage VC,,,,
459545-77,Early Stage VC,,,,
459545-86,Early Stage VC,,,,
459546-13,Early Stage VC,,,,
459547-93,Early Stage VC,,,,
459548-02,Early Stage VC,,,,
459550-81,Early Stage VC,,,,
459552-61,Early Stage VC,,,,
459552-88,Early Stage VC,,,,
459554-86,Early Stage VC,,,,
459557-56,Early Stage VC,,,,
459559-00,Early Stage VC,,,,
459559-09,Early Stage VC,,,,
459559-18,Early Stage VC,,,,
459562-15,Early Stage VC,,,,
459562-96,Early Stage VC,,,,
459565-21,Early Stage VC,,,,
459565-39,Early Stage VC,,,,
459565-57,Early Stage VC,,,,
459565-75,Early Stage VC,,,,
459566-20,Early Stage VC,,,,
459566-47,Early Stage VC,,,,
459566-56,Early Stage VC,,,,
459566-92,Early Stage VC,,,,
459578-08,Early Stage VC,,,,
459578-89,Early Stage VC,,,,
459579-79,Early Stage VC,,,,
459585-01,Early Stage VC,,,,
459585-19,Early Stage VC,,,,
459585-91,Early Stage VC,,,,
459586-09,Early Stage VC,,,,
459586-36,Early Stage VC,,,,
459588-70,Early Stage VC,,,,
459590-59,Early Stage VC,,,,
459593-11,Early Stage VC,,,,
459593-38,Early Stage VC,,,,
459594-64,Early Stage VC,,,,
459594-82,Early Stage VC,,,,
459595-09,Early Stage VC,,,,
459595-36,Early Stage VC,,,,
459596-17,Early Stage VC,,,,
459596-44,Early Stage VC,,,,
459596-53,Early Stage VC,,,,
459597-16,Early Stage VC,,,,
459597-88,Early Stage VC,,,,
459599-41,Early Stage VC,,,,
459600-04,Early Stage VC,,,,
459601-66,Early Stage VC,,,,
459601-75,Early Stage VC,,,,
459603-55,Early Stage VC,,,,
459607-96,Early Stage VC,,,,
459609-13,Early Stage VC,,,,
459609-31,Early Stage VC,,,,
459609-58,Early Stage VC,,,,
459612-10,Early Stage VC,,,,
459614-62,Early Stage VC,,,,
459617-50,Early Stage VC,,,,
459617-77,Early Stage VC,,,,
459618-04,Early Stage VC,,,,
459618-31,Early Stage VC,,,,
459618-58,Early Stage VC,,,,
459620-83,Early Stage VC,,,,
459620-92,Early Stage VC,,,,
459621-64,Early Stage VC,,,,
459622-45,Early Stage VC,,,,
459622-54,Early Stage VC,,,,
459623-08,Early Stage VC,,,,
459623-17,Early Stage VC,,,,
459623-35,Early Stage VC,,,,
459630-10,Early Stage VC,,,,
459631-63,Early Stage VC,,,,
459634-33,Early Stage VC,,,,
459634-60,Early Stage VC,,,,
459635-14,Early Stage VC,,,,
459636-85,Early Stage VC,,,,
459638-29,Early Stage VC,,,,
459638-38,Early Stage VC,,,,
459639-64,Early Stage VC,,,,
459642-97,Early Stage VC,,,,
459645-22,Early Stage VC,,,,
459645-76,Early Stage VC,,,,
459651-61,Early Stage VC,,,,
459651-79,Early Stage VC,,,,
459653-23,Early Stage VC,,,,
459653-77,Early Stage VC,,,,
459653-86,Early Stage VC,,,,
459654-04,Early Stage VC,,,,
459654-40,Early Stage VC,,,,
459654-67,Early Stage VC,,,,
459656-92,Early Stage VC,,,,
459658-00,Early Stage VC,,,,
459658-18,Early Stage VC,,,,
459658-27,Early Stage VC,,,,
459658-45,Early Stage VC,,,,
459658-72,Early Stage VC,,,,
459658-81,Early Stage VC,,,,
459658-90,Early Stage VC,,,,
459659-35,Early Stage VC,,,,
459659-62,Early Stage VC,,,,
459659-71,Early Stage VC,,,,
459659-80,Early Stage VC,,,,
459659-98,Early Stage VC,,,,
459660-25,Early Stage VC,,,,
459660-61,Early Stage VC,,,,
459660-97,Early Stage VC,,,,
459661-06,Early Stage VC,,,,
459661-15,Early Stage VC,,,,
459662-41,Early Stage VC,,,,
459667-27,Early Stage VC,,,,
459678-43,Early Stage VC,,,,
459681-85,Early Stage VC,,,,
459682-30,Early Stage VC,,,,
459682-75,Early Stage VC,,,,
459685-72,Early Stage VC,,,,
459685-99,Early Stage VC,,,,
459687-25,Early Stage VC,,,,
459688-42,Early Stage VC,,,,
459688-69,Early Stage VC,,,,
459693-01,Early Stage VC,,,,
459694-27,Early Stage VC,,,,
459695-26,Early Stage VC,,,,
459695-44,Early Stage VC,,,,
459696-34,Early Stage VC,,,,
459697-24,Early Stage VC,,,,
459699-22,Early Stage VC,,,,
459699-94,Early Stage VC,,,,
459700-12,Early Stage VC,,,,
459701-20,Early Stage VC,,,,
459702-73,Early Stage VC,,,,
459703-27,Early Stage VC,,,,
459705-70,Early Stage VC,,,,
459706-51,Early Stage VC,,,,
459708-31,Early Stage VC,,,,
459708-58,Early Stage VC,,,,
459708-85,Early Stage VC,,,,
459709-21,Early Stage VC,,,,
459709-57,Early Stage VC,,,,
459709-75,Early Stage VC,,,,
459710-20,Early Stage VC,,,,
459710-38,Early Stage VC,,,,
459710-83,Early Stage VC,,,,
459711-10,Early Stage VC,,,,
459711-37,Early Stage VC,,,,
459712-72,Early Stage VC,,,,
459713-71,Early Stage VC,,,,
459715-15,Early Stage VC,,,,
459715-96,Early Stage VC,,,,
459716-32,Early Stage VC,,,,
459716-77,Early Stage VC,,,,
459716-86,Early Stage VC,,,,
459716-95,Early Stage VC,,,,
459718-12,Early Stage VC,,,,
459718-39,Early Stage VC,,,,
459718-48,Early Stage VC,,,,
459721-00,Early Stage VC,,,,
459723-52,Early Stage VC,,,,
459723-97,Early Stage VC,,,,
459724-06,Early Stage VC,,,,
459724-42,Early Stage VC,,,,
459724-78,Early Stage VC,,,,
459725-86,Early Stage VC,,,,
459727-12,Early Stage VC,,,,
459727-21,Early Stage VC,,,,
459730-36,Early Stage VC,,,,
459733-51,Early Stage VC,,,,
459733-96,Early Stage VC,,,,
459737-56,Early Stage VC,,,,
459739-27,Early Stage VC,,,,
459740-98,Early Stage VC,,,,
459741-79,Early Stage VC,,,,
459742-33,Early Stage VC,,,,
459746-02,Early Stage VC,,,,
459746-29,Early Stage VC,,,,
459754-21,Early Stage VC,,,,
459754-84,Early Stage VC,,,,
459755-65,Early Stage VC,,,,
459757-27,Early Stage VC,,,,
459761-59,Early Stage VC,,,,
459761-68,Early Stage VC,,,,
459762-13,Early Stage VC,,,,
459762-94,Early Stage VC,,,,
459763-75,Early Stage VC,,,,
459764-74,Early Stage VC,,,,
459765-10,Early Stage VC,,,,
459765-37,Early Stage VC,,,,
459765-73,Early Stage VC,,,,
459768-79,Early Stage VC,,,,
459769-78,Early Stage VC,,,,
459770-50,Early Stage VC,,,,
459771-31,Early Stage VC,,,,
459771-85,Early Stage VC,,,,
459771-94,Early Stage VC,,,,
459772-93,Early Stage VC,,,,
459773-29,Early Stage VC,,,,
459774-28,Early Stage VC,,,,
459774-73,Early Stage VC,,,,
459775-36,Early Stage VC,,,,
459776-53,Early Stage VC,,,,
459776-62,Early Stage VC,,,,
459777-43,Early Stage VC,,,,
459778-69,Early Stage VC,,,,
459779-68,Early Stage VC,,,,
459779-95,Early Stage VC,,,,
459781-48,Early Stage VC,,,,
459789-49,Early Stage VC,,,,
459792-37,Early Stage VC,,,,
459796-15,Early Stage VC,,,,
459796-51,Early Stage VC,,,,
459796-69,Early Stage VC,,,,
459797-23,Early Stage VC,,,,
459798-22,Early Stage VC,,,,
459799-66,Early Stage VC,,,,
459799-75,Early Stage VC,,,,
459805-60,Early Stage VC,,,,
459805-69,Early Stage VC,,,,
459810-19,Early Stage VC,,,,
459810-55,Early Stage VC,,,,
459818-38,Early Stage VC,,,,
459820-00,Early Stage VC,,,,
459820-27,Early Stage VC,,,,
459820-45,Early Stage VC,,,,
459820-90,Early Stage VC,,,,
459821-26,Early Stage VC,,,,
459821-44,Early Stage VC,,,,
459821-80,Early Stage VC,,,,
459822-07,Early Stage VC,,,,
459822-52,Early Stage VC,,,,
459822-97,Early Stage VC,,,,
459824-05,Early Stage VC,,,,
459824-86,Early Stage VC,,,,
459825-22,Early Stage VC,,,,
459825-94,Early Stage VC,,,,
459826-48,Early Stage VC,,,,
459827-56,Early Stage VC,,,,
459829-09,Early Stage VC,,,,
459829-45,Early Stage VC,,,,
459829-54,Early Stage VC,,,,
459829-72,Early Stage VC,,,,
459830-62,Early Stage VC,,,,
459832-33,Early Stage VC,,,,
459832-96,Early Stage VC,,,,
459833-05,Early Stage VC,,,,
459838-36,Early Stage VC,,,,
459839-80,Early Stage VC,,,,
459839-98,Early Stage VC,,,,
459841-87,Early Stage VC,,,,
459841-96,Early Stage VC,,,,
459844-03,Early Stage VC,,,,
459845-74,Early Stage VC,,,,
459845-92,Early Stage VC,,,,
459846-73,Early Stage VC,,,,
459847-36,Early Stage VC,,,,
459847-63,Early Stage VC,,,,
459849-97,Early Stage VC,,,,
459852-04,Early Stage VC,,,,
459852-40,Early Stage VC,,,,
459852-58,Early Stage VC,,,,
459852-67,Early Stage VC,,,,
459853-39,Early Stage VC,,,,
459854-11,Early Stage VC,,,,
459854-65,Early Stage VC,,,,
459855-82,Early Stage VC,,,,
459856-18,Early Stage VC,,,,
459858-34,Early Stage VC,,,,
459861-31,Early Stage VC,,,,
459862-21,Early Stage VC,,,,
459862-39,Early Stage VC,,,,
459863-11,Early Stage VC,,,,
459863-56,Early Stage VC,,,,
459867-61,Early Stage VC,,,,
459868-69,Early Stage VC,,,,
459868-96,Early Stage VC,,,,
459869-23,Early Stage VC,,,,
459870-58,Early Stage VC,,,,
459870-85,Early Stage VC,,,,
459871-48,Early Stage VC,,,,
459873-91,Early Stage VC,,,,
459880-93,Early Stage VC,,,,
459882-10,Early Stage VC,,,,
459882-46,Early Stage VC,,,,
459883-90,Early Stage VC,,,,
459884-80,Early Stage VC,,,,
459886-06,Early Stage VC,,,,
459886-24,Early Stage VC,,,,
459886-51,Early Stage VC,,,,
459886-60,Early Stage VC,,,,
459887-50,Early Stage VC,,,,
459887-59,Early Stage VC,,,,
459887-77,Early Stage VC,,,,
459888-13,Early Stage VC,,,,
459888-31,Early Stage VC,,,,
459888-94,Early Stage VC,,,,
459889-30,Early Stage VC,,,,
459889-57,Early Stage VC,,,,
459889-93,Early Stage VC,,,,
459890-11,Early Stage VC,,,,
459890-20,Early Stage VC,,,,
459890-47,Early Stage VC,,,,
459890-65,Early Stage VC,,,,
459891-01,Early Stage VC,,,,
459891-64,Early Stage VC,,,,
459892-09,Early Stage VC,,,,
459892-99,Early Stage VC,,,,
459896-95,Early Stage VC,,,,
459898-21,Early Stage VC,,,,
459899-56,Early Stage VC,,,,
459900-19,Early Stage VC,,,,
459904-78,Early Stage VC,,,,
459904-87,Early Stage VC,,,,
459913-96,Early Stage VC,,,,
459916-48,Early Stage VC,,,,
459916-57,Early Stage VC,,,,
459918-82,Early Stage VC,,,,
459919-72,Early Stage VC,,,,
459921-25,Early Stage VC,,,,
459927-64,Early Stage VC,,,,
459934-57,Early Stage VC,,,,
459934-93,Early Stage VC,,,,
459935-11,Early Stage VC,,,,
459935-20,Early Stage VC,,,,
459936-01,Early Stage VC,,,,
459937-90,Early Stage VC,,,,
459939-25,Early Stage VC,,,,
459939-34,Early Stage VC,,,,
459940-69,Early Stage VC,,,,
459941-41,Early Stage VC,,,,
459948-34,Early Stage VC,,,,
459949-06,Early Stage VC,,,,
459949-51,Early Stage VC,,,,
459951-04,Early Stage VC,,,,
459952-66,Early Stage VC,,,,
459955-27,Early Stage VC,,,,
459960-22,Early Stage VC,,,,
459960-58,Early Stage VC,,,,
459962-83,Early Stage VC,,,,
459965-89,Early Stage VC,,,,
459966-88,Early Stage VC,,,,
459967-87,Early Stage VC,,,,
459968-14,Early Stage VC,,,,
459970-66,Early Stage VC,,,,
459972-46,Early Stage VC,,,,
459973-27,Early Stage VC,,,,
459973-45,Early Stage VC,,,,
459973-54,Early Stage VC,,,,
459976-78,Early Stage VC,,,,
459976-87,Early Stage VC,,,,
459982-45,Early Stage VC,,,,
459986-14,Early Stage VC,,,,
459986-32,Early Stage VC,,,,
459987-40,Early Stage VC,,,,
459988-75,Early Stage VC,,,,
459988-84,Early Stage VC,,,,
459991-18,Early Stage VC,,,,
459993-88,Early Stage VC,,,,
459994-78,Early Stage VC,,,,
459996-49,Early Stage VC,,,,
459998-65,Early Stage VC,,,,
459999-82,Early Stage VC,,,,
460002-25,Early Stage VC,,,,
460005-85,Early Stage VC,,,,
460006-03,Early Stage VC,,,,
460010-62,Early Stage VC,,,,
460012-69,Early Stage VC,,,,
460016-20,Early Stage VC,,,,
460016-56,Early Stage VC,,,,
460016-92,Early Stage VC,,,,
460019-98,Early Stage VC,,,,
460021-24,Early Stage VC,,,,
460021-60,Early Stage VC,,,,
460021-69,Early Stage VC,,,,
460022-23,Early Stage VC,,,,
460024-03,Early Stage VC,,,,
460025-47,Early Stage VC,,,,
460025-56,Early Stage VC,,,,
460029-61,Early Stage VC,,,,
460029-88,Early Stage VC,,,,
460033-84,Early Stage VC,,,,
460036-45,Early Stage VC,,,,
460038-61,Early Stage VC,,,,
460040-32,Early Stage VC,,,,
460040-77,Early Stage VC,,,,
460040-95,Early Stage VC,,,,
460041-22,Early Stage VC,,,,
460041-94,Early Stage VC,,,,
460042-03,Early Stage VC,,,,
460042-84,Early Stage VC,,,,
460042-93,Early Stage VC,,,,
460043-29,Early Stage VC,,,,
460043-47,Early Stage VC,,,,
460043-56,Early Stage VC,,,,
460043-74,Early Stage VC,,,,
460043-92,Early Stage VC,,,,
460044-28,Early Stage VC,,,,
460044-73,Early Stage VC,,,,
460045-00,Early Stage VC,,,,
460045-63,Early Stage VC,,,,
460047-43,Early Stage VC,,,,
460048-24,Early Stage VC,,,,
460051-39,Early Stage VC,,,,
460051-84,Early Stage VC,,,,
460057-24,Early Stage VC,,,,
460057-78,Early Stage VC,,,,
460065-88,Early Stage VC,,,,
460066-96,Early Stage VC,,,,
460068-85,Early Stage VC,,,,
460070-74,Early Stage VC,,,,
460074-70,Early Stage VC,,,,
460074-79,Early Stage VC,,,,
460075-33,Early Stage VC,,,,
460076-59,Early Stage VC,,,,
460079-38,Early Stage VC,,,,
460079-56,Early Stage VC,,,,
460079-92,Early Stage VC,,,,
460080-10,Early Stage VC,,,,
460080-19,Early Stage VC,,,,
460081-54,Early Stage VC,,,,
460082-53,Early Stage VC,,,,
460085-23,Early Stage VC,,,,
460086-67,Early Stage VC,,,,
460094-86,Early Stage VC,,,,
460094-95,Early Stage VC,,,,
460096-39,Early Stage VC,,,,
460096-66,Early Stage VC,,,,
460096-84,Early Stage VC,,,,
460097-65,Early Stage VC,,,,
460098-28,Early Stage VC,,,,
460099-45,Early Stage VC,,,,
460099-63,Early Stage VC,,,,
460100-53,Early Stage VC,,,,
460102-60,Early Stage VC,,,,
460103-05,Early Stage VC,,,,
460103-14,Early Stage VC,,,,
460103-50,Early Stage VC,,,,
460103-95,Early Stage VC,,,,
460106-92,Early Stage VC,,,,
460108-72,Early Stage VC,,,,
460110-16,Early Stage VC,,,,
460110-70,Early Stage VC,,,,
460112-68,Early Stage VC,,,,
460117-36,Early Stage VC,,,,
460118-26,Early Stage VC,,,,
460118-89,Early Stage VC,,,,
460121-86,Early Stage VC,,,,
460124-11,Early Stage VC,,,,
460125-01,Early Stage VC,,,,
460125-55,Early Stage VC,,,,
460125-73,Early Stage VC,,,,
460125-91,Early Stage VC,,,,
460126-99,Early Stage VC,,,,
460127-80,Early Stage VC,,,,
460131-13,Early Stage VC,,,,
460131-31,Early Stage VC,,,,
460131-67,Early Stage VC,,,,
460132-30,Early Stage VC,,,,
460135-81,Early Stage VC,,,,
460139-95,Early Stage VC,,,,
460140-40,Early Stage VC,,,,
460141-03,Early Stage VC,,,,
460145-71,Early Stage VC,,,,
460148-41,Early Stage VC,,,,
460154-08,Early Stage VC,,,,
460157-41,Early Stage VC,,,,
460157-86,Early Stage VC,,,,
460158-67,Early Stage VC,,,,
460159-03,Early Stage VC,,,,
460159-66,Early Stage VC,,,,
460159-93,Early Stage VC,,,,
460160-47,Early Stage VC,,,,
460162-00,Early Stage VC,,,,
460166-23,Early Stage VC,,,,
460168-21,Early Stage VC,,,,
460168-57,Early Stage VC,,,,
460171-45,Early Stage VC,,,,
460175-32,Early Stage VC,,,,
460178-02,Early Stage VC,,,,
460181-35,Early Stage VC,,,,
460181-62,Early Stage VC,,,,
460182-34,Early Stage VC,,,,
460182-43,Early Stage VC,,,,
460184-50,Early Stage VC,,,,
460185-49,Early Stage VC,,,,
460185-85,Early Stage VC,,,,
460186-12,Early Stage VC,,,,
460186-21,Early Stage VC,,,,
460186-66,Early Stage VC,,,,
460186-75,Early Stage VC,,,,
460187-47,Early Stage VC,,,,
460187-56,Early Stage VC,,,,
460187-74,Early Stage VC,,,,
460188-28,Early Stage VC,,,,
460188-46,Early Stage VC,,,,
460188-55,Early Stage VC,,,,
460188-73,Early Stage VC,,,,
460188-91,Early Stage VC,,,,
460189-00,Early Stage VC,,,,
460189-09,Early Stage VC,,,,
460189-72,Early Stage VC,,,,
460189-81,Early Stage VC,,,,
460189-99,Early Stage VC,,,,
460190-17,Early Stage VC,,,,
460190-71,Early Stage VC,,,,
460191-07,Early Stage VC,,,,
460191-52,Early Stage VC,,,,
460191-97,Early Stage VC,,,,
460192-24,Early Stage VC,,,,
460192-33,Early Stage VC,,,,
460192-78,Early Stage VC,,,,
460192-96,Early Stage VC,,,,
460193-23,Early Stage VC,,,,
460193-59,Early Stage VC,,,,
460203-49,Early Stage VC,,,,
460205-47,Early Stage VC,,,,
460206-55,Early Stage VC,,,,
460208-17,Early Stage VC,,,,
460209-61,Early Stage VC,,,,
460211-05,Early Stage VC,,,,
460212-04,Early Stage VC,,,,
460213-39,Early Stage VC,,,,
460214-20,Early Stage VC,,,,
460214-65,Early Stage VC,,,,
460216-99,Early Stage VC,,,,
460217-62,Early Stage VC,,,,
460217-80,Early Stage VC,,,,
460225-54,Early Stage VC,,,,
460225-90,Early Stage VC,,,,
460231-30,Early Stage VC,,,,
460231-57,Early Stage VC,,,,
460233-10,Early Stage VC,,,,
460233-19,Early Stage VC,,,,
460234-09,Early Stage VC,,,,
460235-89,Early Stage VC,,,,
460236-61,Early Stage VC,,,,
460237-69,Early Stage VC,,,,
460237-96,Early Stage VC,,,,
460238-50,Early Stage VC,,,,
460238-86,Early Stage VC,,,,
460239-67,Early Stage VC,,,,
460240-21,Early Stage VC,,,,
460241-20,Early Stage VC,,,,
460243-27,Early Stage VC,,,,
460253-44,Early Stage VC,,,,
460255-15,Early Stage VC,,,,
460255-42,Early Stage VC,,,,
460256-23,Early Stage VC,,,,
460258-12,Early Stage VC,,,,
460258-84,Early Stage VC,,,,
460260-19,Early Stage VC,,,,
460260-91,Early Stage VC,,,,
460261-72,Early Stage VC,,,,
460261-81,Early Stage VC,,,,
460262-71,Early Stage VC,,,,
460263-25,Early Stage VC,,,,
460263-70,Early Stage VC,,,,
460266-40,Early Stage VC,,,,
460266-58,Early Stage VC,,,,
460267-39,Early Stage VC,,,,
460269-82,Early Stage VC,,,,
460279-27,Early Stage VC,,,,
460279-54,Early Stage VC,,,,
460280-98,Early Stage VC,,,,
460281-70,Early Stage VC,,,,
460283-86,Early Stage VC,,,,
460284-40,Early Stage VC,,,,
460286-38,Early Stage VC,,,,
460286-47,Early Stage VC,,,,
460287-01,Early Stage VC,,,,
460287-28,Early Stage VC,,,,
460288-36,Early Stage VC,,,,
460294-39,Early Stage VC,,,,
460295-02,Early Stage VC,,,,
460295-38,Early Stage VC,,,,
460298-53,Early Stage VC,,,,
460300-42,Early Stage VC,,,,
460300-60,Early Stage VC,,,,
460300-78,Early Stage VC,,,,
460300-96,Early Stage VC,,,,
460301-05,Early Stage VC,,,,
460302-94,Early Stage VC,,,,
460305-37,Early Stage VC,,,,
460308-16,Early Stage VC,,,,
460313-92,Early Stage VC,,,,
460314-10,Early Stage VC,,,,
460314-37,Early Stage VC,,,,
460315-27,Early Stage VC,,,,
460316-53,Early Stage VC,,,,
460318-42,Early Stage VC,,,,
460323-10,Early Stage VC,,,,
460326-79,Early Stage VC,,,,
460327-33,Early Stage VC,,,,
460329-13,Early Stage VC,,,,
460329-31,Early Stage VC,,,,
460330-57,Early Stage VC,,,,
460331-11,Early Stage VC,,,,
460331-47,Early Stage VC,,,,
460332-46,Early Stage VC,,,,
460338-67,Early Stage VC,,,,
460340-83,Early Stage VC,,,,
460347-22,Early Stage VC,,,,
460349-74,Early Stage VC,,,,
460349-83,Early Stage VC,,,,
460349-92,Early Stage VC,,,,
460350-01,Early Stage VC,,,,
460350-10,Early Stage VC,,,,
460353-16,Early Stage VC,,,,
460669-06,Early Stage VC,,,,
460963-63,Early Stage VC,,,,
461082-16,Early Stage VC,,,,
461788-93,Early Stage VC,,,,
461789-02,Early Stage VC,,,,
461789-56,Early Stage VC,,,,
461794-24,Early Stage VC,,,,
461795-14,Early Stage VC,,,,
461795-86,Early Stage VC,,,,
461796-04,Early Stage VC,,,,
461799-64,Early Stage VC,,,,
461803-24,Early Stage VC,,,,
461803-51,Early Stage VC,,,,
461803-87,Early Stage VC,,,,
461804-50,Early Stage VC,,,,
461804-68,Early Stage VC,,,,
461808-19,Early Stage VC,,,,
461808-46,Early Stage VC,,,,
461809-36,Early Stage VC,,,,
461809-90,Early Stage VC,,,,
461810-35,Early Stage VC,,,,
461811-79,Early Stage VC,,,,
461812-42,Early Stage VC,,,,
461813-95,Early Stage VC,,,,
461814-40,Early Stage VC,,,,
461818-81,Early Stage VC,,,,
461820-79,Early Stage VC,,,,
461822-68,Early Stage VC,,,,
461823-31,Early Stage VC,,,,
461825-38,Early Stage VC,,,,
461829-88,Early Stage VC,,,,
461830-24,Early Stage VC,,,,
461830-78,Early Stage VC,,,,
461831-41,Early Stage VC,,,,
461831-59,Early Stage VC,,,,
461832-22,Early Stage VC,,,,
461832-31,Early Stage VC,,,,
461832-49,Early Stage VC,,,,
461833-03,Early Stage VC,,,,
